% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
501 +3.201873037e+02 +3.201873037e+02 +3.187073037e+02 +3.187073037e+02 -5.9044e-01 +1.3169e+00 -1.9450e+00 -1.0787e+00 -2.0030e+00 -2.4442e-01 -4.0070e-01 -2.0384e+00 +1.5646e-01 +4.1673e-02 +6.3483e-01 -2.9899e+00 -3.7240e+00 -3.5435e+00 -1.0765e+00 -8.3307e-01 +6.9980e-01 +7.7842e-01 +2.4405e+00 -9.9118e-01
542 +2.305548532e+02 +2.305548532e+02 +2.290748532e+02 +2.290748532e+02 -3.1574e-01 +6.3145e-01 -2.2127e+00 -1.6696e+00 -2.3837e+00 +4.6311e-02 -7.1401e-01 -2.6885e+00 -2.5119e-01 -5.1808e-01 +5.9694e-01 -3.1587e+00 -4.2932e+00 -3.8574e+00 -1.1957e+00 -7.7620e-01 +2.8002e-01 +6.0716e-01 +1.7248e+00 -1.9757e+00
613 +1.156594762e+02 +1.156594762e+02 +1.141794762e+02 +1.141794762e+02 -2.8295e-01 +1.0396e+00 -2.1649e+00 -1.8889e+00 -3.1704e+00 -6.1813e-02 -7.1411e-01 -2.3312e+00 -1.3472e-01 +6.3277e-02 -5.1233e-02 -3.9852e+00 -4.3628e+00 -3.6155e+00 -8.9855e-01 -1.0709e+00 +4.6211e-01 +7.9463e-01 +1.4946e+00 -2.3531e+00
673 +9.861791360e+01 +9.861791360e+01 +9.713791360e+01 +9.713791360e+01 +1.2011e-02 +5.7345e-01 -1.8211e+00 -1.4573e+00 -2.7204e+00 -2.1690e-01 -4.7060e-01 -2.2378e+00 -1.8436e-02 -3.2483e-01 +2.8076e-01 -3.6721e+00 -3.7527e+00 -3.7148e+00 -1.1150e+00 -8.0161e-01 -8.7435e-02 +2.7822e-01 +1.3639e+00 -2.2520e+00
726 +5.897378701e+01 +5.897378701e+01 +5.749378701e+01 +5.749378701e+01 -2.2886e-01 +7.1560e-01 -2.2778e+00 -1.6959e+00 -2.5751e+00 -1.3522e-01 -8.8765e-01 -2.5291e+00 -1.7903e-01 -1.1307e-01 -1.9878e-01 -3.8787e+00 -3.6525e+00 -3.9214e+00 -1.0244e+00 -1.0586e+00 +1.5948e-01 +1.8291e-01 +1.3389e+00 -2.1492e+00
858 +3.423961623e+01 +3.423961623e+01 +3.275961623e+01 +3.275961623e+01 +2.0203e-01 +4.4326e-01 -2.4521e+00 -1.8521e+00 -2.7673e+00 -2.4327e-01 -7.1632e-01 -2.3337e+00 -2.6428e-01 -6.8978e-02 +1.6681e-02 -3.7650e+00 -3.6581e+00 -3.7798e+00 -1.0094e+00 -9.6000e-01 +4.1814e-01 +3.9995e-01 +1.1531e+00 -2.4011e+00
1038 +2.313617040e+01 +2.313617040e+01 +2.165617040e+01 +2.165617040e+01 +6.2618e-02 +6.0296e-01 -2.3139e+00 -1.8136e+00 -2.7918e+00 -1.3644e-01 -6.1314e-01 -2.4018e+00 -1.7905e-01 -1.4773e-01 +1.5399e-02 -3.6980e+00 -3.7968e+00 -3.7284e+00 -9.8196e-01 -1.1520e+00 +2.9060e-01 +2.9369e-01 +1.2044e+00 -2.2884e+00
4249 +1.584621694e+01 +1.584621694e+01 +1.436621694e+01 +1.436621694e+01 +1.2012e+00 +1.2293e+00 -1.8525e+00 -1.5796e+00 -2.7143e+00 -1.5925e-01 -6.2075e-01 -2.3568e+00 -1.7498e-01 -1.0373e-01 -3.1242e-02 -3.7570e+00 -3.8116e+00 -3.7139e+00 -9.9236e-01 -1.1219e+00 +2.1358e-01 +3.2329e-01 +1.2711e+00 -2.4017e+00
% function evaluation | noise-free fitness - Fopt (-1.322000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.356059061e+04 +6.356059061e+04 +6.354737061e+04 +6.354737061e+04 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
2 +5.221442939e+04 +5.221442939e+04 +5.220120939e+04 +5.220120939e+04 +7.8405e-01 +8.3336e-01 +2.2275e-01 +1.0072e+00 +3.7290e-01 +8.8525e-02 +2.2903e-01 +7.3519e-01 +1.2855e+00 +1.2977e+00 -1.0148e-01 +9.9380e-01 +5.9293e-01 +1.5133e-01 +7.9823e-01 +6.0168e-01 +1.9086e-01 +1.0271e+00 +7.2453e-01 +1.2947e+00
30 +3.901514274e+04 +3.901514274e+04 +3.900192274e+04 +3.900192274e+04 -1.2272e-01 +6.3031e-01 +6.9957e-04 +1.6133e+00 +4.4629e-01 +1.1755e-01 -7.4249e-01 +6.7503e-01 +7.0822e-01 +1.4029e+00 -7.6054e-02 +1.5081e-01 +4.3615e-01 +4.2972e-01 +8.1533e-01 +8.5180e-02 +1.1106e+00 +4.2852e-01 +4.9837e-01 +1.2232e+00
67 +2.495923338e+04 +2.495923338e+04 +2.494601338e+04 +2.494601338e+04 -5.6478e-01 +1.9471e-01 +6.6896e-02 +2.2519e+00 +9.2483e-01 +2.4756e-01 -2.9546e-01 +1.5449e-01 +2.2025e-01 +1.1797e+00 +1.0353e-01 +1.0015e-01 -4.3310e-01 +3.9068e-01 +1.1395e+00 +5.9097e-01 +1.5325e+00 +7.9928e-01 +7.2570e-01 +1.8958e+00
92 +1.446541283e+04 +1.446541283e+04 +1.445219283e+04 +1.445219283e+04 -4.0594e-01 +2.5107e-01 -2.4684e-01 +2.2986e+00 +4.6436e-01 +1.6851e-01 -5.1597e-02 -3.3313e-01 +1.2184e+00 +2.0830e+00 -4.8324e-01 +6.7801e-01 -2.5684e-01 +5.2348e-01 +7.0683e-01 +6.6329e-01 -7.1819e-02 -2.0609e-01 +1.8944e-02 +1.9377e+00
123 +9.906439165e+03 +9.906439165e+03 +9.893219165e+03 +9.893219165e+03 -4.0357e-01 -5.5101e-01 -2.7025e-01 +3.2671e+00 -3.3380e-01 +1.1101e+00 -2.0523e-01 -6.2299e-01 +7.7118e-01 +2.3227e+00 -2.2651e-01 +5.7235e-01 -8.2095e-01 +3.7843e-01 +8.3178e-01 +5.6498e-01 +5.7749e-01 +2.3599e-01 -5.7420e-02 +1.7942e+00
150 +6.247289313e+03 +6.247289313e+03 +6.234069313e+03 +6.234069313e+03 -1.7014e+00 -7.7077e-01 -3.5754e-01 +3.6060e+00 +3.3422e-02 +1.1628e+00 -8.4688e-01 -2.2775e+00 +5.4389e-01 +1.9391e+00 -4.9977e-01 +6.7711e-01 -1.0110e+00 +1.3510e-01 +2.4735e+00 +6.4993e-01 +6.0344e-01 +8.6305e-01 -1.3247e+00 +1.9732e+00
161 +2.889316827e+03 +2.889316827e+03 +2.876096827e+03 +2.876096827e+03 -2.0132e+00 -1.5020e+00 -9.0785e-01 +3.6340e+00 +7.0703e-01 +6.1125e-02 -5.2034e-01 -1.8524e+00 -6.2559e-02 +1.6461e+00 -6.8113e-02 -4.4177e-01 -1.4636e+00 +1.9323e-01 +1.6635e+00 +3.1121e-01 -1.5381e-01 +8.4080e-02 -1.7499e+00 +1.7903e+00
212 +2.155661693e+03 +2.155661693e+03 +2.142441693e+03 +2.142441693e+03 -2.3737e+00 -1.9063e+00 -1.8548e-01 +3.3741e+00 +1.2674e+00 +7.6123e-01 -2.1705e-01 -2.0376e+00 -8.5883e-01 +1.4944e+00 +1.0603e+00 +4.1765e-01 -2.7263e+00 -5.1679e-01 +2.7441e-01 +8.1713e-01 -4.3090e-01 +1.1693e+00 -2.8242e+00 +2.4627e+00
232 +1.556562884e+03 +1.556562884e+03 +1.543342884e+03 +1.543342884e+03 -3.4021e+00 -2.0274e+00 -3.6856e-01 +2.0176e+00 +4.9635e-01 +1.7829e+00 +6.6871e-01 -2.0314e+00 -2.1281e-01 +1.0161e+00 +9.1599e-01 +6.1844e-02 -2.2678e+00 -3.5743e-01 +9.5634e-01 +1.0251e+00 -2.9721e-01 +1.4132e+00 -1.7105e+00 +1.1583e+00
245 +9.312571967e+02 +9.312571967e+02 +9.180371967e+02 +9.180371967e+02 -3.4735e+00 -1.2130e+00 -7.7323e-01 +2.2323e+00 +8.3027e-01 +8.6480e-01 +7.3935e-01 -1.9320e+00 -2.7415e-02 +1.5567e+00 +1.0737e+00 -1.3284e-01 -2.1894e+00 -3.0721e-01 +1.5047e-01 +7.5252e-01 +5.6450e-01 +1.6623e+00 -1.5144e+00 +2.0923e+00
344 +4.994585104e+02 +4.994585104e+02 +4.862385104e+02 +4.862385104e+02 -3.5039e+00 -1.8363e+00 -1.6227e+00 +2.0109e+00 +5.9618e-01 +1.0129e-01 +9.9439e-01 -1.9320e+00 -3.9528e-01 +1.9827e+00 +1.0448e+00 -4.4578e-02 -1.7589e+00 +1.7151e-01 +1.7805e+00 +5.9697e-01 -4.4250e-01 +9.9874e-01 -2.4800e+00 +5.9664e-01
471 +3.653277836e+02 +3.653277836e+02 +3.521077836e+02 +3.521077836e+02 -3.5426e+00 -1.7714e+00 -5.4783e-01 +2.3068e+00 +1.3296e-01 +9.1888e-01 +1.2263e+00 -1.9115e+00 -1.3737e-01 +1.6436e+00 +9.9003e-01 -7.5223e-01 -2.6011e+00 -1.1221e+00 +8.6958e-01 +6.7110e-01 -6.3751e-01 +1.0961e+00 -1.3420e+00 +2.2113e+00
533 +2.500577917e+02 +2.500577917e+02 +2.368377917e+02 +2.368377917e+02 -2.9149e+00 -2.0437e+00 -8.2309e-01 +2.1225e+00 +4.5074e-01 +3.4269e-01 +4.5910e-01 -1.7363e+00 +1.3058e-01 +1.6995e+00 +1.3327e+00 -4.9313e-01 -2.8878e+00 -1.2490e+00 +1.0316e+00 +7.1070e-01 -9.1492e-01 +1.0185e+00 -1.5526e+00 +1.5247e+00
725 +1.392083074e+02 +1.392083074e+02 +1.259883074e+02 +1.259883074e+02 -2.8389e+00 -2.1055e+00 -1.0794e+00 +2.2391e+00 +5.9521e-01 +4.0751e-01 +6.9272e-01 -2.3566e+00 +6.9937e-02 +1.9823e+00 +1.5882e+00 -6.1409e-01 -2.7588e+00 -7.0060e-01 +1.1313e+00 +1.1305e+00 -3.8045e-01 +1.0736e+00 -1.6774e+00 +1.1794e+00
849 +9.327812084e+01 +9.327812084e+01 +8.005812084e+01 +8.005812084e+01 -2.7187e+00 -2.2717e+00 -1.3947e+00 +2.0023e+00 +3.3144e-01 +3.0213e-01 +5.2481e-01 -2.4344e+00 +9.8449e-02 +2.1331e+00 +1.5393e+00 -1.0847e+00 -2.6737e+00 -1.0426e+00 +8.3549e-01 +6.8026e-01 -9.4232e-01 +1.0158e+00 -1.8568e+00 +7.5798e-01
973 +5.574459867e+01 +5.574459867e+01 +4.252459867e+01 +4.252459867e+01 -2.4936e+00 -2.2191e+00 -1.1639e+00 +2.0452e+00 +7.9067e-02 +3.1028e-01 +5.8359e-01 -2.6847e+00 +2.5738e-01 +1.9817e+00 +1.7257e+00 -1.1523e+00 -3.0660e+00 -1.0406e+00 +8.3951e-01 +6.4452e-01 -1.0809e+00 +4.8546e-01 -2.3794e+00 +3.4357e-01
1095 +3.898558652e+01 +3.898558652e+01 +2.576558652e+01 +2.576558652e+01 -2.2441e+00 -1.8910e+00 -1.1054e+00 +1.8974e+00 +2.7777e-01 +1.4828e-01 +5.4130e-01 -2.3698e+00 +8.5333e-02 +1.9231e+00 +1.8120e+00 -1.1046e+00 -3.1629e+00 -1.2848e+00 +9.1478e-01 +5.6638e-01 -7.2756e-01 +5.2521e-01 -2.4570e+00 +1.0334e-01
1258 +2.478265718e+01 +2.478265718e+01 +1.156265718e+01 +1.156265718e+01 -2.1160e+00 -1.8414e+00 -9.3653e-01 +1.9058e+00 +3.2972e-01 +1.2475e-01 +5.7126e-01 -2.3243e+00 +3.8170e-01 +2.0273e+00 +1.6014e+00 -1.1755e+00 -3.0843e+00 -1.1943e+00 +7.3382e-01 +5.8100e-01 -9.6528e-01 +5.2616e-01 -2.4088e+00 +2.6217e-01
2111 +1.583724938e+01 +1.583724938e+01 +2.617249380e+00 +2.617249380e+00 -1.9843e+00 -1.6213e+00 -8.3479e-01 +2.0469e+00 +3.5720e-01 +2.0918e-01 +5.4830e-01 -2.3207e+00 +2.3824e-01 +1.9928e+00 +1.5632e+00 -1.0846e+00 -3.1079e+00 -1.1784e+00 +7.4346e-01 +5.4159e-01 -9.7430e-01 +4.5815e-01 -2.5104e+00 +1.9181e-01
% function evaluation | noise-free fitness - Fopt (-4.464000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.254427916e+05 +1.254427916e+05 +1.253981516e+05 +1.253981516e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
20 +9.970183416e+04 +9.970183416e+04 +9.965719416e+04 +9.965719416e+04 +1.0806e+00 +9.6019e-01 +3.3848e-01 +1.0845e+00 +1.8921e-01 +5.6460e-01 +3.8059e-01 -9.3917e-02 +1.0992e+00 +5.8872e-01 -2.9896e-01 +8.9449e-01 +1.1509e+00 +7.1282e-01 +6.0664e-01 +2.5053e-03 +2.4405e-01 +3.7477e-01 +2.8495e-01 +7.6431e-01
70 +5.254377599e+04 +5.254377599e+04 +5.249913599e+04 +5.249913599e+04 +1.7286e+00 +6.9603e-02 +4.4802e-02 +1.1722e+00 +9.0683e-02 +5.8584e-01 +6.1306e-01 -6.4902e-01 +7.0381e-01 -5.2840e-01 +2.5892e-01 +1.0326e+00 +7.1474e-01 +7.3629e-02 +3.9529e-01 -4.3869e-01 +2.1389e-01 -5.9094e-01 +3.1618e-01 +9.1113e-01
109 +3.715692082e+04 +3.715692082e+04 +3.711228082e+04 +3.711228082e+04 +2.4660e+00 +6.0951e-01 -3.3430e-01 +7.1784e-01 -4.9585e-01 +1.3024e+00 -5.0197e-01 -1.1673e+00 -7.3567e-02 -9.5421e-01 +2.6842e-01 +5.0734e-01 +6.1904e-01 +6.7929e-01 -1.4694e-01 -5.9764e-02 +1.0078e+00 -7.8077e-01 -2.9851e-01 +7.7950e-01
142 +2.418327004e+04 +2.418327004e+04 +2.413863004e+04 +2.413863004e+04 +2.3535e+00 +3.3463e-01 -5.6511e-01 +1.0261e+00 -1.2791e+00 +1.7242e+00 -4.4418e-01 -1.6604e+00 -2.0586e-01 -1.6534e+00 -3.0186e-01 +7.4149e-01 -1.6733e-01 +2.5511e-01 -4.9959e-01 -1.4774e-02 +1.0301e+00 -1.4635e+00 -3.7068e-01 +1.8910e+00
146 +1.575594111e+04 +1.575594111e+04 +1.571130111e+04 +1.571130111e+04 +3.0741e+00 -1.9898e+00 -1.4221e+00 +8.2350e-01 -3.0879e+00 +2.3957e+00 -7.2794e-01 -2.3245e+00 -1.7700e+00 -2.0043e+00 -4.5434e-01 +1.0444e+00 -4.5921e-01 +1.9977e-01 +5.2265e-02 -1.1541e+00 +7.9836e-01 -2.1358e+00 -1.3485e+00 +2.0589e+00
171 +9.223439585e+03 +9.223439585e+03 +9.178799585e+03 +9.178799585e+03 +1.0795e+00 -1.3489e+00 -5.4897e-01 -1.0008e-01 -2.3411e+00 +2.3046e+00 -1.1275e+00 -1.8198e+00 -1.6062e+00 -2.0361e+00 -4.6931e-01 +4.7681e-01 -6.4130e-01 -9.0306e-01 -1.4854e-01 -9.0657e-01 +1.5877e-01 -4.5775e-01 -1.2912e+00 +2.6407e+00
269 +3.832359023e+03 +3.832359023e+03 +3.787719023e+03 +3.787719023e+03 +1.8310e+00 -2.2487e+00 -1.0891e+00 -1.1800e+00 -3.0520e+00 +2.4419e+00 -4.6147e-02 -2.8600e+00 -2.7270e+00 -4.2314e+00 -2.6507e+00 +6.3392e-02 -1.5093e+00 -8.0436e-01 +1.2940e+00 -6.3247e-01 +1.9506e-02 -4.3560e+00 -1.9706e+00 +2.7196e+00
353 +1.208431589e+03 +1.208431589e+03 +1.163791589e+03 +1.163791589e+03 +9.0944e-01 -2.4904e+00 +7.0173e-01 -1.2416e+00 -1.7884e+00 +2.9441e+00 -5.7796e-01 -2.6898e+00 -2.3027e+00 -2.9980e+00 -3.3238e+00 -1.4611e+00 -1.7119e+00 -4.8584e-01 +1.0280e+00 -1.7006e+00 -5.3645e-01 -3.2765e+00 -2.8422e+00 +1.2221e+00
416 +9.680063099e+02 +9.680063099e+02 +9.233663099e+02 +9.233663099e+02 +8.3972e-01 -1.8304e+00 -3.0181e-01 -2.0622e+00 -3.2318e+00 +1.3186e+00 -2.7631e-01 -3.4837e+00 -3.2003e+00 -3.1680e+00 -2.4523e+00 -8.4085e-01 -1.8863e+00 +1.2292e-02 +2.0781e+00 -4.9138e-01 -9.0667e-01 -2.8604e+00 -2.4946e+00 +2.3207e+00
502 +6.032213479e+02 +6.032213479e+02 +5.585813479e+02 +5.585813479e+02 +3.5796e-01 -3.0124e+00 -3.8558e-01 -1.8476e+00 -3.5558e+00 +1.3660e+00 -1.1304e+00 -3.1136e+00 -3.2991e+00 -3.4338e+00 -2.1852e+00 -6.6675e-01 -2.8737e+00 -5.6224e-01 +8.8354e-01 -5.9402e-01 -1.1469e+00 -2.3178e+00 -1.2083e+00 +2.1001e+00
516 +3.669694220e+02 +3.669694220e+02 +3.223294220e+02 +3.223294220e+02 +2.9179e-01 -2.7548e+00 +2.5557e-01 -1.6463e+00 -2.3514e+00 +1.2979e+00 -1.6870e+00 -2.6569e+00 -2.3676e+00 -3.1647e+00 -2.2994e+00 -6.5991e-01 -1.8965e+00 -1.5629e-01 +1.1608e+00 -1.2299e+00 -1.0673e+00 -2.3144e+00 -9.6133e-01 +2.2180e+00
677 +1.965020499e+02 +1.965020499e+02 +1.518620499e+02 +1.518620499e+02 +3.8844e-01 -1.9682e+00 +7.4246e-01 -1.1672e+00 -2.8126e+00 +1.5118e+00 -8.6590e-01 -3.2122e+00 -2.5658e+00 -3.3655e+00 -2.4741e+00 -1.0583e+00 -2.0204e+00 -8.9328e-01 +1.3120e+00 -8.3479e-01 -1.0484e+00 -2.3115e+00 -1.2643e+00 +1.3193e+00
721 +1.564173309e+02 +1.564173309e+02 +1.117773309e+02 +1.117773309e+02 +3.8462e-01 -1.9581e+00 +5.6720e-01 -1.6161e+00 -2.6460e+00 +1.4433e+00 -8.4223e-01 -3.4675e+00 -3.0343e+00 -3.5477e+00 -2.4396e+00 -1.2603e+00 -2.5237e+00 -4.1724e-01 +1.6751e+00 -6.8835e-01 -1.1676e+00 -2.2020e+00 -9.5445e-01 +1.4495e+00
891 +9.548586292e+01 +9.548586292e+01 +5.084586292e+01 +5.084586292e+01 -5.0843e-02 -1.7231e+00 +3.2928e-01 -1.8047e+00 -2.8096e+00 +1.6065e+00 -8.9203e-01 -3.4754e+00 -3.0167e+00 -3.2243e+00 -2.4014e+00 -1.2741e+00 -2.1564e+00 -4.8107e-01 +1.7424e+00 -5.7440e-01 -8.9622e-01 -2.2751e+00 -1.2868e+00 +1.0875e+00
2668 +6.246605132e+01 +6.246605132e+01 +1.782605132e+01 +1.782605132e+01 -3.7765e-02 -1.7553e+00 +5.0341e-01 -1.7021e+00 -2.8141e+00 +1.6249e+00 -9.4275e-01 -3.3825e+00 -3.0653e+00 -3.4597e+00 -2.5020e+00 -1.1819e+00 -2.2440e+00 -7.1512e-01 +1.4435e+00 -8.5613e-01 -1.2736e+00 -2.9547e+00 -2.1298e+00 -1.8624e-01
2796 +3.968686974e+01 +3.968686974e+01 -4.953130264e+00 -4.953130264e+00 +9.4376e-02 -1.8126e+00 +4.3470e-01 -1.5983e+00 -2.7035e+00 +1.5690e+00 -1.0144e+00 -3.3862e+00 -3.0833e+00 -3.5817e+00 -2.3429e+00 -1.2508e+00 -2.6363e+00 -1.0303e+00 +9.0520e-01 -1.2873e+00 -1.6164e+00 -3.3461e+00 -2.3438e+00 -2.2612e-01
3123 +2.354786293e+01 +2.354786293e+01 -2.109213707e+01 -2.109213707e+01 -9.0992e-02 -1.6804e+00 +6.1437e-01 -1.6961e+00 -2.6967e+00 +1.6304e+00 -8.7031e-01 -3.3531e+00 -3.0300e+00 -3.4848e+00 -2.4736e+00 -1.2001e+00 -2.3995e+00 -1.0687e+00 +9.5821e-01 -1.4760e+00 -1.8047e+00 -3.3514e+00 -2.4093e+00 -1.7420e-01
% function evaluation | noise-free fitness - Fopt (-1.731000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.360652018e+05 +1.360652018e+05 +1.358921018e+05 +1.358921018e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
11 +9.800502532e+04 +9.800502532e+04 +9.783192532e+04 +9.783192532e+04 +4.9546e-01 +1.3868e+00 +4.9739e-01 +8.4449e-01 +1.8051e-01 -3.5848e-02 +2.3172e-01 +6.2970e-01 +8.7916e-01 +1.0979e+00 +2.7518e-01 +5.9539e-01 +6.7278e-01 +2.6304e-01 +6.4794e-01 +4.5714e-02 +4.2550e-01 +6.9823e-03 +6.5510e-01 +1.3322e+00
46 +6.290993864e+04 +6.290993864e+04 +6.273683864e+04 +6.273683864e+04 -1.9322e-01 +6.8598e-01 -3.6708e-01 +1.3631e+00 +6.6387e-01 +3.3789e-01 -1.6578e-01 -6.1081e-02 +1.3505e+00 +1.2767e+00 -2.1263e-01 +4.2120e-01 +2.3194e-01 +6.6551e-01 +1.3185e+00 -3.3161e-01 +5.2411e-01 -1.8847e-01 +6.5619e-01 +3.4190e-01
54 +3.688799296e+04 +3.688799296e+04 +3.671489296e+04 +3.671489296e+04 -8.3887e-01 +9.2725e-01 +2.3767e-01 +1.5142e+00 +6.4924e-01 -3.3923e-01 -1.1768e-01 -5.2291e-01 +1.3893e+00 +1.2577e+00 -5.6212e-01 +9.0216e-01 +5.5276e-01 +7.8164e-01 +1.1930e+00 -9.4168e-01 -1.7441e-01 +6.0411e-02 -3.6304e-02 +1.3249e+00
108 +2.294315976e+04 +2.294315976e+04 +2.277005976e+04 +2.277005976e+04 -7.6227e-01 +2.8573e-01 -4.1241e-01 +1.0399e+00 +9.5967e-01 -1.0257e+00 +1.2792e-01 -2.0308e+00 +1.2061e+00 +1.2398e+00 -4.7696e-01 +9.5089e-01 +2.3601e-01 +8.8458e-01 +1.6119e+00 -1.1524e+00 -2.9582e-01 -1.7337e-01 +2.2786e-01 +7.7458e-01
128 +1.387792697e+04 +1.387792697e+04 +1.370482697e+04 +1.370482697e+04 -1.4653e+00 -4.7932e-01 +8.6220e-01 +1.3890e+00 +8.7990e-01 -2.4053e-01 -4.8414e-01 -3.5980e+00 +2.2741e+00 +1.2895e+00 -4.6619e-01 +9.8668e-01 -5.2951e-01 +1.2625e+00 +2.2798e+00 -1.2806e+00 +6.3616e-02 -1.4268e+00 -4.0182e-01 +2.0991e+00
176 +6.817519124e+03 +6.817519124e+03 +6.644419124e+03 +6.644419124e+03 -1.5499e+00 +7.3083e-01 +1.4797e-01 +7.4730e-01 +6.9235e-01 -8.9049e-01 +3.5923e-01 -3.6230e+00 +1.6616e+00 +8.9004e-01 -9.0563e-01 +1.3430e+00 -8.1904e-01 +7.3445e-01 +1.8114e+00 -1.3641e+00 +1.0630e+00 -2.2052e+00 -1.2007e+00 +1.0319e+00
201 +5.754479749e+03 +5.754479749e+03 +5.581379749e+03 +5.581379749e+03 -2.7879e+00 -6.1547e-01 -1.4234e-01 +1.3990e+00 +5.5437e-01 -1.3478e+00 -5.3232e-02 -4.1833e+00 +2.0390e+00 +4.1712e-01 -1.4942e+00 +9.0566e-01 -6.5395e-01 +6.5172e-01 +2.7177e+00 -1.3550e+00 +5.7978e-01 -2.1725e+00 -8.3257e-01 +1.1947e+00
236 +3.848970192e+03 +3.848970192e+03 +3.675870192e+03 +3.675870192e+03 -2.3045e+00 -3.6043e-01 +3.7682e-01 +9.2498e-01 +3.7801e-01 -8.2731e-01 +1.0002e+00 -4.4072e+00 +2.2469e+00 +5.3251e-01 -1.3052e+00 +1.7593e+00 -5.4398e-01 +2.1205e-01 +1.3938e+00 -3.9492e-01 +1.2833e+00 -2.4644e+00 -6.0788e-01 +1.9746e+00
259 +2.253957864e+03 +2.253957864e+03 +2.080857864e+03 +2.080857864e+03 -2.8074e+00 -5.9797e-01 +6.1067e-01 -8.7308e-01 -6.5233e-01 -1.8715e+00 +1.3434e+00 -3.7589e+00 +1.9808e+00 +8.5847e-01 -8.1162e-01 +1.1118e+00 -8.3677e-02 -8.2687e-02 +1.8697e+00 +1.0803e+00 +7.9999e-01 -2.7218e+00 -4.1840e-01 +2.9283e+00
274 +1.478088761e+03 +1.478088761e+03 +1.304988761e+03 +1.304988761e+03 -3.3970e+00 -4.1060e-01 -8.9693e-01 -2.1797e-01 +2.1799e-01 -1.4583e+00 +1.3058e+00 -3.5936e+00 +1.6187e+00 -1.0841e-01 -2.8765e+00 +9.3064e-01 -9.6218e-01 +7.6926e-02 +1.8498e+00 +1.2469e+00 +1.9159e+00 -1.8074e+00 -8.6735e-01 +2.4563e+00
382 +6.752472537e+02 +6.752472537e+02 +5.021472537e+02 +5.021472537e+02 -4.0206e+00 -1.3328e+00 -5.3257e-01 -8.5655e-01 -8.0328e-01 -2.9258e+00 +1.5247e+00 -3.4254e+00 +8.2903e-01 -4.9057e-01 -2.2714e+00 +6.0364e-01 +5.6134e-01 -1.2768e-01 +2.7693e+00 -1.6357e-01 +1.5664e+00 -2.1073e+00 -4.6580e-01 +2.4277e+00
588 +5.875463558e+02 +5.875463558e+02 +4.144463558e+02 +4.144463558e+02 -2.5516e+00 -9.2595e-01 -1.1111e+00 -1.0850e+00 -8.3302e-01 -2.1567e+00 +9.3395e-01 -3.5963e+00 +1.6787e+00 -8.3859e-01 -2.7235e+00 +1.1238e+00 +8.6733e-01 -2.4243e-01 +2.7920e+00 +2.7171e-01 +3.2226e-01 -1.5312e+00 -3.9342e-01 +3.6930e+00
596 +3.519995122e+02 +3.519995122e+02 +1.788995122e+02 +1.788995122e+02 -3.4413e+00 -8.8021e-01 -6.3282e-01 -1.1093e+00 -7.2695e-01 -1.9765e+00 +1.3000e+00 -3.5980e+00 +1.4467e+00 -1.0314e+00 -2.5700e+00 +6.5744e-01 +4.6716e-01 -1.4966e-01 +2.5792e+00 -5.8033e-02 +4.8642e-01 -1.5707e+00 -5.4755e-01 +2.9925e+00
852 +2.232862183e+02 +2.232862183e+02 +5.018621834e+01 +5.018621834e+01 -3.4140e+00 -1.2363e+00 -6.5146e-01 -1.2452e+00 -1.3095e+00 -2.2009e+00 +1.3819e+00 -3.7050e+00 +1.6042e+00 -1.0800e+00 -2.2953e+00 +2.5062e-01 -1.7696e-01 -8.0373e-01 +2.0244e+00 +9.7992e-02 +1.6120e+00 -1.6408e+00 -3.6841e-01 +3.6635e+00
