% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2813 +3.865352483e-12 +3.865352483e-12 -2.145900000e+02 -2.145900000e+02 -3.4719e+00 -3.3069e+00 -2.4499e+00 +3.5767e-01 -2.9118e-01 -3.1312e+00 -9.2262e-01 +1.7158e+00 +2.2474e+00 -2.6854e+00 +1.2285e+00 -1.8133e+00 +7.5489e-01 +2.5736e+00 +2.9549e+00 -2.6158e+00 +3.9980e+00 +8.3986e-02 -2.3752e+00 +3.6625e-01
2898 +1.051603249e-12 +1.051603249e-12 -2.145900000e+02 -2.145900000e+02 -3.4723e+00 -3.3065e+00 -2.4512e+00 +3.5792e-01 -2.9193e-01 -3.1295e+00 -9.2284e-01 +1.7154e+00 +2.2473e+00 -2.6862e+00 +1.2266e+00 -1.8123e+00 +7.5554e-01 +2.5745e+00 +2.9541e+00 -2.6159e+00 +3.9981e+00 +8.3425e-02 -2.3764e+00 +3.6599e-01
2909 +6.252776075e-13 +6.252776075e-13 -2.145900000e+02 -2.145900000e+02 -3.4721e+00 -3.3069e+00 -2.4508e+00 +3.5750e-01 -2.9125e-01 -3.1293e+00 -9.2272e-01 +1.7154e+00 +2.2462e+00 -2.6861e+00 +1.2266e+00 -1.8118e+00 +7.5512e-01 +2.5744e+00 +2.9542e+00 -2.6160e+00 +3.9978e+00 +8.3528e-02 -2.3755e+00 +3.6578e-01
3004 +3.126388037e-13 +3.126388037e-13 -2.145900000e+02 -2.145900000e+02 -3.4719e+00 -3.3070e+00 -2.4510e+00 +3.5738e-01 -2.9233e-01 -3.1302e+00 -9.2266e-01 +1.7153e+00 +2.2465e+00 -2.6862e+00 +1.2276e+00 -1.8120e+00 +7.5512e-01 +2.5745e+00 +2.9549e+00 -2.6164e+00 +3.9977e+00 +8.3609e-02 -2.3758e+00 +3.6614e-01
3054 +2.273736754e-13 +2.273736754e-13 -2.145900000e+02 -2.145900000e+02 -3.4718e+00 -3.3068e+00 -2.4509e+00 +3.5731e-01 -2.9186e-01 -3.1303e+00 -9.2265e-01 +1.7156e+00 +2.2466e+00 -2.6859e+00 +1.2277e+00 -1.8123e+00 +7.5520e-01 +2.5745e+00 +2.9545e+00 -2.6168e+00 +3.9975e+00 +8.3820e-02 -2.3753e+00 +3.6626e-01
3077 +1.421085472e-13 +1.421085472e-13 -2.145900000e+02 -2.145900000e+02 -3.4718e+00 -3.3069e+00 -2.4505e+00 +3.5733e-01 -2.9171e-01 -3.1295e+00 -9.2254e-01 +1.7153e+00 +2.2465e+00 -2.6860e+00 +1.2275e+00 -1.8123e+00 +7.5539e-01 +2.5744e+00 +2.9540e+00 -2.6163e+00 +3.9977e+00 +8.3353e-02 -2.3753e+00 +3.6602e-01
3129 +2.842170943e-14 +2.842170943e-14 -2.145900000e+02 -2.145900000e+02 -3.4716e+00 -3.3068e+00 -2.4504e+00 +3.5717e-01 -2.9178e-01 -3.1301e+00 -9.2258e-01 +1.7151e+00 +2.2456e+00 -2.6858e+00 +1.2276e+00 -1.8115e+00 +7.5563e-01 +2.5746e+00 +2.9542e+00 -2.6168e+00 +3.9975e+00 +8.3719e-02 -2.3757e+00 +3.6623e-01
3230 +0.000000000e+00 +0.000000000e+00 -2.145900000e+02 -2.145900000e+02 -3.4717e+00 -3.3068e+00 -2.4510e+00 +3.5708e-01 -2.9210e-01 -3.1297e+00 -9.2287e-01 +1.7149e+00 +2.2462e+00 -2.6858e+00 +1.2276e+00 -1.8115e+00 +7.5602e-01 +2.5747e+00 +2.9539e+00 -2.6163e+00 +3.9978e+00 +8.3377e-02 -2.3756e+00 +3.6643e-01
% function evaluation | noise-free fitness - Fopt (2.727100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.839640970e+01 +7.839640970e+01 +3.511064097e+02 +3.511064097e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
109 +5.697497841e+01 +5.697497841e+01 +3.296849784e+02 +3.296849784e+02 +6.4813e-01 +2.4273e+00 +1.3023e+00 +1.2187e+00 -7.7040e-01 +1.7371e+00 +5.7282e-01 +8.5593e-02 +3.5539e-01 +3.0605e+00 -1.5130e+00 +6.3303e-01 +9.0058e-01 +5.5216e-01 -7.4583e-01 -6.4721e-01 +3.6427e-01 -6.2252e-01 +1.0136e-01 +1.9176e+00
129 +3.605708011e+01 +3.605708011e+01 +3.087670801e+02 +3.087670801e+02 -2.8564e-01 +2.9077e+00 +1.3874e+00 +1.3943e+00 -1.4892e+00 +2.2602e+00 +7.9508e-01 -3.2676e-01 -3.0157e-01 +3.2866e+00 -1.5791e+00 +1.4666e+00 +9.7529e-01 +1.4641e+00 -7.1931e-01 -4.7823e-01 +1.1093e+00 -8.2884e-01 -7.3184e-02 +2.0328e+00
178 +1.963684451e+01 +1.963684451e+01 +2.923468445e+02 +2.923468445e+02 +8.8449e-01 +3.9590e+00 +1.8771e+00 +1.5896e+00 -2.0527e+00 +3.3758e+00 +1.3304e+00 +6.8862e-01 -1.7021e+00 +5.7888e+00 -2.5156e+00 +1.1149e+00 +2.0236e+00 +1.0533e+00 -2.6169e+00 -4.6983e-01 +1.2523e+00 -8.6184e-01 +6.3738e-01 +2.7017e+00
290 +1.239208813e+01 +1.239208813e+01 +2.851020881e+02 +2.851020881e+02 +7.3841e-01 +3.4381e+00 +2.4159e+00 +2.1065e+00 -4.2210e+00 +2.3307e+00 -6.9753e-02 +5.2086e-01 -2.0983e+00 +4.7321e+00 -3.9343e+00 +2.3487e+00 +1.9995e+00 +1.9896e+00 -1.7796e+00 +1.2162e+00 +3.8753e-01 -2.2448e+00 -1.6349e+00 +2.1198e+00
330 +8.674711972e+00 +8.674711972e+00 +2.813847120e+02 +2.813847120e+02 +2.2052e+00 +2.3437e+00 +3.8833e+00 +1.8065e+00 -4.6476e+00 +4.1643e+00 +1.4630e+00 +1.3987e+00 -2.0424e+00 +4.4291e+00 -4.6623e+00 +2.6687e+00 +1.4819e+00 +7.3046e-01 -2.8279e+00 +3.1854e-01 +4.4733e-01 -1.9033e+00 -5.3885e-01 +3.0918e+00
498 +5.752526078e+00 +5.752526078e+00 +2.784625261e+02 +2.784625261e+02 +1.7901e+00 +2.7643e+00 +2.7314e+00 +1.7221e+00 -4.1851e+00 +3.3461e+00 +2.2470e+00 +5.3342e-01 -2.4339e+00 +4.6187e+00 -3.9254e+00 +2.4570e+00 +2.4289e+00 +1.6967e+00 -2.2285e+00 +2.3336e-01 +8.4133e-01 -1.3052e+00 +2.7890e-01 +3.1305e+00
585 +3.366681052e+00 +3.366681052e+00 +2.760766811e+02 +2.760766811e+02 +1.6388e+00 +2.7993e+00 +2.8576e+00 +1.9970e+00 -4.4532e+00 +3.1021e+00 +1.8139e+00 +7.4001e-01 -2.4853e+00 +5.1075e+00 -3.4527e+00 +2.2210e+00 +1.9802e+00 +1.7031e+00 -2.2176e+00 +3.4425e-01 +8.6279e-01 -2.0580e+00 -3.0798e-01 +3.0048e+00
968 +2.511564677e+00 +2.511564677e+00 +2.752215647e+02 +2.752215647e+02 +1.6496e+00 +2.4516e+00 +3.4250e+00 +1.4722e+00 -4.7221e+00 +3.0899e+00 +1.5359e+00 +8.9418e-01 -2.4029e+00 +4.6829e+00 -3.4022e+00 +2.1353e+00 +1.8948e+00 +1.9496e+00 -2.0150e+00 +6.7923e-01 +1.1278e+00 -2.1996e+00 -4.2514e-01 +2.8029e+00
% function evaluation | noise-free fitness - Fopt (-6.026000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.956907599e+01 +7.956907599e+01 +1.930907599e+01 +1.930907599e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
111 +6.126756096e+01 +6.126756096e+01 +1.007560962e+00 +1.007560962e+00 +2.8666e+00 +1.0972e+00 -1.3655e+00 +1.8424e+00 +5.7029e-01 -6.7647e-01 -7.9476e-01 -3.3825e-01 +1.0933e+00 +2.2753e+00 +1.2805e+00 -8.4477e-01 +8.5234e-01 +2.4997e+00 -6.9143e-01 +1.3110e+00 -3.4937e-01 +8.5347e-02 +8.6234e-01 -7.6181e-01
191 +3.663006673e+01 +3.663006673e+01 -2.362993327e+01 -2.362993327e+01 +3.2363e+00 +3.0275e-01 +1.8818e-01 +1.9708e+00 +2.0644e-01 -1.2774e+00 -1.3567e+00 -1.2591e+00 +1.8061e-01 +2.6058e+00 +2.3071e+00 -8.9405e-01 -9.3238e-01 +4.3231e+00 -1.7928e+00 +1.0759e+00 +1.6951e+00 +9.0500e-01 +1.1981e+00 -1.0018e+00
232 +2.426716224e+01 +2.426716224e+01 -3.599283776e+01 -3.599283776e+01 +3.4326e+00 -9.1686e-01 -1.7906e-01 +1.4414e+00 +1.9317e+00 -1.1286e+00 +2.2825e-01 -1.8429e+00 +9.4349e-01 +3.1704e+00 +8.1362e-01 -1.5906e+00 -1.0677e+00 +3.4888e+00 +2.2438e-01 +1.8803e+00 +1.3623e+00 +1.5881e+00 +1.5272e+00 +1.2898e+00
367 +1.355448328e+01 +1.355448328e+01 -4.670551672e+01 -4.670551672e+01 +3.2801e+00 -4.8924e-02 -4.2842e-01 +1.6342e+00 +1.8125e+00 -1.4813e+00 +4.2696e-01 -1.5188e+00 +1.2479e+00 +4.7988e+00 +1.0435e+00 -3.0923e+00 -1.4392e+00 +5.1761e+00 -4.8975e-01 +1.1103e+00 +2.5996e+00 +1.2462e+00 +1.7827e+00 +1.4428e+00
417 +8.838198395e+00 +8.838198395e+00 -5.142180161e+01 -5.142180161e+01 +3.0215e+00 -6.6503e-01 -1.1770e+00 +6.6790e-01 +3.4373e+00 -1.8234e+00 +1.1994e+00 -2.0765e+00 +1.9225e+00 +5.4094e+00 +1.4862e+00 -2.8122e+00 -7.2336e-01 +5.3310e+00 -4.9522e-01 +4.4908e-01 +3.2220e+00 +2.5247e+00 +2.2355e+00 +2.0942e+00
644 +6.024686265e+00 +6.024686265e+00 -5.423531374e+01 -5.423531374e+01 +2.7437e+00 -3.1738e-01 -1.9732e+00 +8.1968e-01 +3.5779e+00 -1.4780e+00 +6.8889e-01 -2.1562e+00 +1.9594e+00 +4.3122e+00 +8.4832e-01 -2.3259e+00 -1.0130e+00 +4.4836e+00 +9.3398e-02 +1.0372e+00 +3.1519e+00 +2.0097e+00 +7.5658e-01 +1.6414e+00
% function evaluation | noise-free fitness - Fopt (-3.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.621471110e+01 +7.621471110e+01 +4.096471110e+01 +4.096471110e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
73 +6.237241758e+01 +6.237241758e+01 +2.712241758e+01 +2.712241758e+01 +3.3325e-01 -3.2723e-01 +9.3295e-01 +1.1974e+00 +4.8402e-01 +1.0660e+00 +1.8809e+00 +2.7663e-01 +6.8136e-01 -3.3868e-01 -6.2738e-01 +2.3044e+00 +1.9052e-01 -1.2218e+00 -3.5650e-01 -6.1545e-01 +6.6033e-01 -2.7766e-01 +9.7155e-01 -3.0534e-03
133 +3.223126478e+01 +3.223126478e+01 -3.018735223e+00 -3.018735223e+00 +2.0354e-01 -1.6040e+00 +2.9423e+00 +1.1791e+00 -1.1415e-01 +2.0093e+00 +2.6715e+00 +7.5598e-01 +4.3453e-01 +1.1344e+00 -2.8398e+00 +1.7323e+00 -1.1008e-01 -1.5285e+00 -1.9524e+00 -1.0592e+00 +1.6337e+00 -2.9271e-01 +2.9282e-01 -7.2029e-01
231 +2.338207255e+01 +2.338207255e+01 -1.186792745e+01 -1.186792745e+01 +9.4272e-01 -1.8924e+00 +3.0338e+00 +1.1191e+00 -1.3833e+00 +1.5623e+00 +1.7714e+00 +1.2317e+00 +1.3531e+00 +8.6457e-02 -2.9612e+00 +2.6479e+00 -7.7483e-02 -4.5529e-01 -3.9626e+00 -1.8625e+00 +2.5356e-01 +1.5878e-01 +5.1316e-01 -9.1655e-01
232 +1.402073179e+01 +1.402073179e+01 -2.122926821e+01 -2.122926821e+01 +1.4295e-02 -2.9563e+00 +4.2006e+00 +2.0706e+00 -2.3374e+00 +2.0116e+00 +3.4348e+00 +8.3138e-01 -2.2189e-01 +9.1729e-01 -3.7264e+00 +3.5433e+00 +1.7154e+00 -9.5182e-01 -2.9043e+00 -1.3492e+00 -1.6991e+00 +2.2620e-01 +1.3052e+00 -1.1935e+00
376 +9.672757194e+00 +9.672757194e+00 -2.557724281e+01 -2.557724281e+01 -9.0232e-01 -2.9536e+00 +3.2590e+00 +1.1042e+00 -2.3503e+00 +1.1603e+00 +5.0741e+00 -1.0689e-01 -9.2287e-01 -2.0555e-01 -2.9186e+00 +3.5883e+00 +1.2036e+00 +4.7074e-01 -3.0231e+00 -3.1623e-01 -9.2028e-01 -3.0898e-01 +1.3291e+00 -2.5028e+00
501 +6.140554627e+00 +6.140554627e+00 -2.910944537e+01 -2.910944537e+01 -9.4450e-01 -3.2069e+00 +3.9054e+00 +1.1069e+00 -2.2789e+00 +1.8375e+00 +4.0830e+00 +6.6747e-02 -2.9944e-01 +6.2315e-01 -3.8221e+00 +2.7741e+00 +9.6347e-01 +3.9319e-01 -3.4693e+00 -1.1695e+00 -9.3414e-01 -3.3030e-01 +1.5735e+00 -2.0032e+00
780 +3.949712610e+00 +3.949712610e+00 -3.130028739e+01 -3.130028739e+01 -8.7746e-01 -3.5695e+00 +4.3059e+00 +4.3966e-01 -2.7125e+00 +1.7134e+00 +3.9725e+00 +4.8092e-01 -7.9175e-01 +9.0439e-02 -4.2179e+00 +3.0652e+00 +1.5463e+00 +3.9179e-01 -3.8729e+00 -1.8164e+00 -1.0771e+00 -6.1388e-01 +1.3964e+00 -2.3159e+00
