% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2169 +1.577336046e+00 +1.577336046e+00 -1.429626640e+02 -1.429626640e+02 -1.9807e+00 -5.5694e-01 -3.2826e+00 -3.0311e-01 +1.9534e+00 -2.4196e+00 +2.3072e+00 +1.0441e+00 -8.1293e-01 -2.2310e-01 -2.1736e+00 -2.4144e+00 -1.1214e+00 -8.0730e-01 +8.2479e-01 -2.2947e+00 -2.2331e+00 -1.6873e+00 +3.4331e+00 -3.2473e-01
2526 +9.935478771e-01 +9.935478771e-01 -1.435464521e+02 -1.435464521e+02 -1.9797e+00 -6.3607e-01 -3.2707e+00 -2.1490e-01 +2.0545e+00 -2.4763e+00 +2.3230e+00 +1.0229e+00 -9.5745e-01 -2.5700e-01 -2.2447e+00 -2.4779e+00 -1.2140e+00 -7.8743e-01 +7.8886e-01 -2.3146e+00 -2.1788e+00 -1.6660e+00 +3.3524e+00 -3.8160e-01
2698 +6.162549998e-01 +6.162549998e-01 -1.439237450e+02 -1.439237450e+02 -1.9224e+00 -6.5169e-01 -3.2430e+00 -1.5940e-01 +2.0991e+00 -2.4846e+00 +2.3701e+00 +1.0144e+00 -1.0537e+00 -2.8730e-01 -2.3832e+00 -2.4865e+00 -1.1531e+00 -7.0266e-01 +7.3571e-01 -2.3086e+00 -2.1908e+00 -1.7036e+00 +3.3495e+00 -4.2408e-01
2868 +3.958543639e-01 +3.958543639e-01 -1.441441456e+02 -1.441441456e+02 -1.9268e+00 -6.2152e-01 -3.2582e+00 -5.9993e-02 +2.0720e+00 -2.4679e+00 +2.3636e+00 +1.0621e+00 -1.0159e+00 -3.4754e-01 -2.4080e+00 -2.5874e+00 -1.1759e+00 -6.8832e-01 +6.9340e-01 -2.3284e+00 -2.2325e+00 -1.7455e+00 +3.4482e+00 -3.8922e-01
3087 +2.471175751e-01 +2.471175751e-01 -1.442928824e+02 -1.442928824e+02 -1.8994e+00 -6.0451e-01 -3.2377e+00 -2.3029e-02 +2.0935e+00 -2.5094e+00 +2.4002e+00 +1.0741e+00 -1.0049e+00 -4.3230e-01 -2.4774e+00 -2.6611e+00 -1.1425e+00 -7.0207e-01 +6.3884e-01 -2.2885e+00 -2.2103e+00 -1.7053e+00 +3.4172e+00 -3.6716e-01
3236 +1.533450873e-01 +1.533450873e-01 -1.443866549e+02 -1.443866549e+02 -1.9072e+00 -6.0513e-01 -3.2259e+00 -4.4933e-02 +2.0787e+00 -2.5096e+00 +2.4151e+00 +1.0643e+00 -1.0399e+00 -3.9138e-01 -2.4831e+00 -2.6950e+00 -1.1374e+00 -6.8125e-01 +5.7440e-01 -2.3002e+00 -2.2188e+00 -1.7021e+00 +3.3965e+00 -3.9308e-01
3409 +8.589428601e-02 +8.589428601e-02 -1.444541057e+02 -1.444541057e+02 -1.9296e+00 -5.8299e-01 -3.2320e+00 -1.9719e-02 +2.0846e+00 -2.4735e+00 +2.4134e+00 +1.0989e+00 -1.0768e+00 -3.8719e-01 -2.4980e+00 -2.7553e+00 -1.1112e+00 -6.7204e-01 +5.3962e-01 -2.2883e+00 -2.2190e+00 -1.7204e+00 +3.3944e+00 -4.0735e-01
3624 +4.379936093e-02 +4.379936093e-02 -1.444962006e+02 -1.444962006e+02 -1.9209e+00 -5.5588e-01 -3.2465e+00 -4.6771e-02 +2.0932e+00 -2.4588e+00 +2.4152e+00 +1.0878e+00 -1.1039e+00 -3.9720e-01 -2.5352e+00 -2.7727e+00 -1.1094e+00 -6.6981e-01 +5.6470e-01 -2.2896e+00 -2.2165e+00 -1.7189e+00 +3.3907e+00 -4.0089e-01
3781 +3.778274816e-02 +3.778274816e-02 -1.445022173e+02 -1.445022173e+02 -1.9208e+00 -5.4579e-01 -3.2490e+00 -3.9810e-02 +2.0792e+00 -2.4740e+00 +2.4234e+00 +1.0931e+00 -1.1067e+00 -3.8447e-01 -2.5445e+00 -2.7722e+00 -1.1010e+00 -6.8255e-01 +5.4369e-01 -2.2959e+00 -2.2400e+00 -1.7067e+00 +3.3881e+00 -4.1801e-01
3843 +2.370118268e-02 +2.370118268e-02 -1.445162988e+02 -1.445162988e+02 -1.9023e+00 -5.5083e-01 -3.2431e+00 -4.3566e-02 +2.0828e+00 -2.4576e+00 +2.4218e+00 +1.0892e+00 -1.1184e+00 -3.9071e-01 -2.5644e+00 -2.7811e+00 -1.0794e+00 -6.6711e-01 +5.2845e-01 -2.2974e+00 -2.2473e+00 -1.7217e+00 +3.3808e+00 -4.1506e-01
3999 +1.280543723e-02 +1.280543723e-02 -1.445271946e+02 -1.445271946e+02 -1.9096e+00 -5.3184e-01 -3.2340e+00 -3.8039e-02 +2.0875e+00 -2.4651e+00 +2.4222e+00 +1.0818e+00 -1.1262e+00 -3.8870e-01 -2.5721e+00 -2.7957e+00 -1.0791e+00 -6.5797e-01 +5.1999e-01 -2.2989e+00 -2.2410e+00 -1.7161e+00 +3.3738e+00 -4.2526e-01
4158 +9.759870357e-03 +9.759870357e-03 -1.445302401e+02 -1.445302401e+02 -1.9106e+00 -5.2255e-01 -3.2349e+00 -4.5045e-02 +2.0863e+00 -2.4628e+00 +2.4156e+00 +1.0801e+00 -1.1228e+00 -3.8726e-01 -2.5734e+00 -2.8092e+00 -1.0779e+00 -6.6683e-01 +5.2019e-01 -2.2998e+00 -2.2460e+00 -1.7181e+00 +3.3776e+00 -4.2085e-01
4387 +6.182051923e-03 +6.182051923e-03 -1.445338179e+02 -1.445338179e+02 -1.9105e+00 -5.2315e-01 -3.2383e+00 -4.0871e-02 +2.0816e+00 -2.4626e+00 +2.4117e+00 +1.0811e+00 -1.1370e+00 -3.8536e-01 -2.5810e+00 -2.8114e+00 -1.0721e+00 -6.6957e-01 +5.2172e-01 -2.3069e+00 -2.2422e+00 -1.7161e+00 +3.3705e+00 -4.2013e-01
4633 +3.812514778e-03 +3.812514778e-03 -1.445361875e+02 -1.445361875e+02 -1.9095e+00 -5.1633e-01 -3.2413e+00 -3.4748e-02 +2.0810e+00 -2.4678e+00 +2.4080e+00 +1.0817e+00 -1.1339e+00 -3.8888e-01 -2.5815e+00 -2.8098e+00 -1.0760e+00 -6.7161e-01 +5.1727e-01 -2.3105e+00 -2.2401e+00 -1.7167e+00 +3.3709e+00 -4.1863e-01
4835 +2.475655577e-03 +2.475655577e-03 -1.445375243e+02 -1.445375243e+02 -1.9059e+00 -5.1563e-01 -3.2421e+00 -3.9075e-02 +2.0792e+00 -2.4671e+00 +2.4097e+00 +1.0798e+00 -1.1348e+00 -3.9119e-01 -2.5852e+00 -2.8107e+00 -1.0745e+00 -6.7080e-01 +5.1692e-01 -2.3102e+00 -2.2414e+00 -1.7196e+00 +3.3696e+00 -4.1775e-01
% function evaluation | noise-free fitness - Fopt (-9.649000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.236758416e+05 +5.236758416e+05 +5.235793516e+05 +5.235793516e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
11 +3.335889123e+05 +3.335889123e+05 +3.334924223e+05 +3.334924223e+05 +4.9546e-01 +1.3868e+00 +4.9739e-01 +8.4449e-01 +1.8051e-01 -3.5848e-02 +2.3172e-01 +6.2970e-01 +8.7916e-01 +1.0979e+00 +2.7518e-01 +5.9539e-01 +6.7278e-01 +2.6304e-01 +6.4794e-01 +4.5714e-02 +4.2550e-01 +6.9823e-03 +6.5510e-01 +1.3322e+00
61 +2.413319710e+05 +2.413319710e+05 +2.412354810e+05 +2.412354810e+05 +7.4432e-01 +1.4872e+00 +4.4930e-01 +5.5228e-01 +4.9553e-01 +7.4671e-01 -3.4966e-01 -4.9429e-01 +1.5038e-01 +1.2091e+00 +1.0848e-01 +8.6663e-01 +5.0484e-01 +3.1474e-01 +1.2739e+00 -1.3138e+00 -8.3191e-01 +4.0544e-02 +8.0829e-01 +1.2313e+00
109 +1.527833740e+05 +1.527833740e+05 +1.526868840e+05 +1.526868840e+05 -2.6657e-01 +3.1644e+00 +2.8202e-01 +9.9570e-02 +9.5172e-01 +1.6839e+00 -3.5798e-01 +8.9771e-02 -4.8606e-01 +1.8960e-01 +3.7438e-01 +1.3080e+00 +1.8034e-01 +8.3007e-01 +1.1671e+00 -1.3761e+00 -1.5850e+00 -5.7101e-01 +1.0231e+00 +7.7735e-01
127 +9.988223160e+04 +9.988223160e+04 +9.978574160e+04 +9.978574160e+04 +9.3555e-02 +2.7439e+00 +1.3113e+00 +3.6354e-01 +5.5531e-01 +2.6474e+00 -1.1068e-01 +2.1386e-01 -5.1785e-01 +1.2041e+00 -7.1984e-02 +1.2572e+00 +8.5324e-02 -8.4323e-02 +2.1464e+00 -1.3220e+00 -9.4245e-01 -1.0898e+00 +1.1645e+00 +1.9963e+00
146 +2.069502325e+04 +2.069502325e+04 +2.059853325e+04 +2.059853325e+04 +1.2140e+00 +4.4064e+00 +2.6928e+00 -5.3617e-02 +1.8699e+00 +3.1517e+00 +5.1661e-01 -1.3151e+00 -1.1321e+00 +7.4064e-01 +5.9830e-01 +6.3989e-01 -5.9627e-01 -6.2308e-01 +8.8895e-01 -1.1459e+00 -2.1959e+00 -2.2003e+00 +5.2380e-01 +3.3818e+00
193 +1.378795095e+04 +1.378795095e+04 +1.369146095e+04 +1.369146095e+04 +1.3237e+00 +4.9040e+00 +3.3734e+00 -2.4699e-01 +1.3004e+00 +3.5926e+00 +1.3218e+00 -1.1352e+00 -1.3676e+00 -1.6537e-02 +1.1775e+00 +1.1372e+00 +9.4187e-01 +6.9739e-04 +3.3598e+00 -7.8866e-01 -3.4723e+00 -2.6390e+00 +8.6235e-01 +2.9056e+00
197 +7.822411611e+03 +7.822411611e+03 +7.725921611e+03 +7.725921611e+03 +2.7736e-01 +5.1708e+00 +2.7729e+00 +7.8781e-01 +2.5525e+00 +3.1277e+00 +2.3035e+00 +7.3065e-01 -2.0850e+00 +1.5638e+00 +1.9240e+00 +1.6211e+00 +1.0253e+00 -1.0986e+00 +1.5547e+00 -8.8286e-01 -3.5219e+00 -1.9512e+00 +1.6870e+00 +3.6964e+00
262 +4.226646871e+02 +4.226646871e+02 +3.261746871e+02 +3.261746871e+02 +6.0428e-02 +6.0001e+00 +2.9878e+00 +5.0068e-01 +1.5089e+00 +4.4432e+00 +1.1199e+00 +3.2465e-01 -1.5400e+00 -8.4192e-02 +2.9490e+00 -1.2386e+00 +2.2282e+00 -1.7102e+00 +3.8874e+00 -2.0760e+00 -4.4283e+00 -1.9214e+00 +1.6765e+00 +3.6164e+00
293 +2.024549250e+02 +2.024549250e+02 +1.059649250e+02 +1.059649250e+02 -4.8671e-01 +3.6738e+00 +1.6104e+00 -3.9103e-01 +1.2703e+00 +4.0167e+00 +7.7956e-01 +1.4039e+00 -3.2653e+00 +1.3008e+00 +2.9428e+00 -1.2967e+00 +2.8325e+00 -7.9255e-01 +4.3794e+00 -4.6789e+00 -2.7695e+00 -2.5983e-02 +1.0243e+00 +5.5904e+00
557 +1.555407461e+02 +1.555407461e+02 +5.905074614e+01 +5.905074614e+01 -1.8092e+00 +4.8275e+00 +4.3397e+00 +1.2805e+00 -1.4910e-01 +6.8417e+00 +2.5190e+00 -4.2250e-01 -2.6013e+00 +1.7392e+00 +3.8810e+00 +6.3855e-01 -4.1839e-01 -1.9154e+00 +3.1685e+00 -2.7280e+00 -3.8726e+00 -2.1050e-01 +2.6152e-01 +2.8558e+00
930 +9.808363310e+01 +9.808363310e+01 +1.593633102e+00 +1.593633102e+00 -1.6071e+00 +2.6099e+00 +2.6370e+00 -5.2768e-01 -5.5863e-01 +5.3048e+00 +4.1407e+00 -2.8777e-01 -1.9314e+00 -1.0040e+00 +2.7903e+00 +2.6341e-01 -5.5348e-01 -3.0232e+00 +2.2169e+00 -3.8272e+00 -1.6549e+00 +7.6949e-01 -3.6378e-01 +3.7791e+00
1125 +6.104377767e+01 +6.104377767e+01 -3.544622233e+01 -3.544622233e+01 -1.9058e+00 +2.6176e+00 +1.9604e+00 -6.7168e-01 -5.4904e-01 +5.6279e+00 +2.5111e+00 -8.4776e-01 -1.6093e+00 -9.1349e-01 +9.4565e-01 -2.6073e-01 -4.9962e-01 -2.6132e+00 +1.6610e+00 -3.1504e+00 -1.9473e+00 +1.0461e-02 +5.1144e-01 +3.9028e+00
1284 +3.956137673e+01 +3.956137673e+01 -5.692862327e+01 -5.692862327e+01 -3.1570e+00 +2.7497e+00 +3.0138e+00 -6.0371e-01 +3.1750e-01 +5.5201e+00 +3.0463e+00 -1.1279e+00 -9.1835e-01 -7.1460e-01 +8.3154e-01 -1.3589e+00 -1.1880e+00 -2.3059e+00 +1.7618e+00 -2.0961e+00 -2.3837e+00 +3.3214e-02 -3.6880e-01 +3.9252e+00
1540 +2.391690211e+01 +2.391690211e+01 -7.257309789e+01 -7.257309789e+01 -2.7465e+00 +2.3708e+00 +2.3667e+00 -1.0011e+00 +7.2381e-01 +4.8353e+00 +2.8580e+00 -7.7386e-01 -8.8082e-01 -3.6773e-01 +1.0121e-01 -9.6655e-01 -5.1939e-01 -1.1641e+00 +1.2218e+00 -1.9949e+00 -1.9660e+00 -2.8007e-01 -7.7475e-01 +3.3489e+00
1717 +1.411479201e+01 +1.411479201e+01 -8.237520799e+01 -8.237520799e+01 -3.3636e+00 +2.5915e+00 +2.3502e+00 -1.0883e+00 +1.1131e+00 +4.9323e+00 +2.3037e+00 -1.0956e+00 -4.0161e-01 -1.2211e+00 -2.9497e-01 -8.5974e-01 -5.9373e-01 -1.0282e+00 +6.1986e-01 -1.4006e+00 -1.4902e+00 -4.0718e-01 -6.8917e-01 +3.6630e+00
2016 +8.952858495e+00 +8.952858495e+00 -8.753714151e+01 -8.753714151e+01 -3.1880e+00 +2.2969e+00 +2.6463e+00 -8.5623e-01 +1.4440e+00 +4.7203e+00 +2.6875e+00 -1.3763e+00 -6.0953e-01 -1.0028e+00 -4.6425e-01 -6.4241e-01 -5.4401e-01 -4.9158e-01 +4.8932e-01 -1.4226e+00 -1.0221e+00 -1.1986e+00 -1.2060e+00 +3.8605e+00
2185 +6.191811162e+00 +6.191811162e+00 -9.029818884e+01 -9.029818884e+01 -3.0849e+00 +2.3161e+00 +2.6645e+00 -6.9257e-01 +1.4475e+00 +4.5830e+00 +2.3774e+00 -1.4754e+00 -6.4600e-01 -7.0217e-01 -3.6250e-01 -7.5827e-01 -3.2798e-01 -4.7053e-01 +4.3336e-01 -1.2560e+00 -8.9063e-01 -8.5208e-01 -1.4634e+00 +3.6217e+00
2464 +3.957673996e+00 +3.957673996e+00 -9.253232600e+01 -9.253232600e+01 -2.9678e+00 +2.2010e+00 +2.8201e+00 -6.5503e-01 +1.7541e+00 +4.5503e+00 +2.2691e+00 -1.6376e+00 -7.2866e-01 -6.3347e-01 -1.9543e-01 -5.4244e-01 -7.9686e-01 -2.3550e-01 +2.3466e-01 -1.1202e+00 -8.1759e-01 -9.5491e-01 -1.5837e+00 +3.6693e+00
2647 +2.509485951e+00 +2.509485951e+00 -9.398051405e+01 -9.398051405e+01 -3.0478e+00 +2.1506e+00 +2.9284e+00 -7.4803e-01 +1.8850e+00 +4.3193e+00 +2.1871e+00 -1.8117e+00 -6.3244e-01 -8.8416e-01 -4.4161e-01 -4.1937e-01 -7.1642e-01 -9.0448e-02 +2.9155e-01 -1.1495e+00 -7.1356e-01 -1.0152e+00 -1.6837e+00 +3.7155e+00
2824 +1.521111561e+00 +1.521111561e+00 -9.496888844e+01 -9.496888844e+01 -2.9769e+00 +1.9484e+00 +3.0110e+00 -6.1917e-01 +1.9005e+00 +4.1418e+00 +2.2574e+00 -1.8578e+00 -7.8519e-01 -7.2429e-01 -4.6131e-01 -3.2547e-01 -6.9739e-01 +1.1243e-02 +1.7929e-01 -1.2328e+00 -6.4228e-01 -1.0780e+00 -1.8177e+00 +3.7099e+00
2950 +9.022069654e-01 +9.022069654e-01 -9.558779303e+01 -9.558779303e+01 -3.0308e+00 +1.8590e+00 +2.9921e+00 -6.5514e-01 +1.8910e+00 +4.0695e+00 +2.2512e+00 -1.8250e+00 -6.5881e-01 -7.8439e-01 -4.5488e-01 -3.6685e-01 -7.3204e-01 +1.0640e-01 +2.3098e-01 -1.1921e+00 -5.7843e-01 -1.0063e+00 -2.0132e+00 +3.7539e+00
3161 +5.778646459e-01 +5.778646459e-01 -9.591213535e+01 -9.591213535e+01 -2.9547e+00 +1.7561e+00 +3.0791e+00 -5.4210e-01 +1.8528e+00 +3.9931e+00 +2.2831e+00 -1.9363e+00 -6.9855e-01 -7.8390e-01 -4.3327e-01 -2.7000e-01 -6.5497e-01 +2.3018e-01 +1.1323e-01 -1.1895e+00 -5.2596e-01 -9.9768e-01 -2.1840e+00 +3.7901e+00
3261 +3.732418679e-01 +3.732418679e-01 -9.611675813e+01 -9.611675813e+01 -3.0316e+00 +1.7171e+00 +3.1534e+00 -5.3975e-01 +1.8721e+00 +3.9956e+00 +2.2888e+00 -1.9469e+00 -6.7730e-01 -8.1106e-01 -4.6458e-01 -2.7297e-01 -7.3440e-01 +2.4719e-01 +1.3686e-01 -1.1681e+00 -5.1006e-01 -1.0404e+00 -2.2756e+00 +3.7653e+00
3465 +2.355139641e-01 +2.355139641e-01 -9.625448604e+01 -9.625448604e+01 -2.9955e+00 +1.6773e+00 +3.1358e+00 -5.7212e-01 +1.8354e+00 +3.9116e+00 +2.2624e+00 -1.9640e+00 -6.8296e-01 -8.5821e-01 -4.5531e-01 -3.0259e-01 -6.4852e-01 +2.3781e-01 +6.7168e-02 -1.2012e+00 -4.8058e-01 -1.0046e+00 -2.3445e+00 +3.7626e+00
3581 +1.568731349e-01 +1.568731349e-01 -9.633312687e+01 -9.633312687e+01 -2.9911e+00 +1.6745e+00 +3.1623e+00 -5.8753e-01 +1.8461e+00 +3.9184e+00 +2.2885e+00 -1.9578e+00 -6.8397e-01 -8.8105e-01 -4.4905e-01 -3.0781e-01 -6.8785e-01 +2.4861e-01 +6.7354e-02 -1.2112e+00 -4.7191e-01 -9.8033e-01 -2.4041e+00 +3.7439e+00
3780 +8.696165064e-02 +8.696165064e-02 -9.640303835e+01 -9.640303835e+01 -2.9818e+00 +1.6496e+00 +3.1775e+00 -5.7777e-01 +1.8820e+00 +3.8937e+00 +2.2967e+00 -1.9838e+00 -6.6973e-01 -8.8294e-01 -4.2159e-01 -3.2532e-01 -6.9448e-01 +2.5736e-01 +5.1225e-02 -1.2288e+00 -4.8209e-01 -9.5798e-01 -2.4876e+00 +3.7320e+00
3945 +6.046400202e-02 +6.046400202e-02 -9.642953600e+01 -9.642953600e+01 -2.9814e+00 +1.6406e+00 +3.1820e+00 -5.9728e-01 +1.8967e+00 +3.8840e+00 +2.2907e+00 -1.9970e+00 -6.7132e-01 -8.6449e-01 -4.1848e-01 -3.0787e-01 -7.1087e-01 +2.5377e-01 +2.6422e-02 -1.2095e+00 -4.7455e-01 -9.6088e-01 -2.5008e+00 +3.7422e+00
4186 +3.701594120e-02 +3.701594120e-02 -9.645298406e+01 -9.645298406e+01 -2.9686e+00 +1.6414e+00 +3.1880e+00 -5.9471e-01 +1.9140e+00 +3.8651e+00 +2.2950e+00 -1.9937e+00 -6.7042e-01 -8.6693e-01 -4.5000e-01 -3.0411e-01 -7.3112e-01 +2.5765e-01 +3.3466e-02 -1.2121e+00 -4.7307e-01 -9.5251e-01 -2.5174e+00 +3.7311e+00
4337 +2.408880406e-02 +2.408880406e-02 -9.646591120e+01 -9.646591120e+01 -2.9676e+00 +1.6453e+00 +3.1992e+00 -5.9838e-01 +1.9257e+00 +3.8639e+00 +2.3024e+00 -1.9968e+00 -6.6257e-01 -8.6961e-01 -4.5166e-01 -3.0218e-01 -7.3468e-01 +2.5938e-01 +1.9958e-02 -1.2021e+00 -4.6324e-01 -9.5496e-01 -2.5378e+00 +3.7260e+00
4581 +1.480258964e-02 +1.480258964e-02 -9.647519741e+01 -9.647519741e+01 -2.9671e+00 +1.6494e+00 +3.1983e+00 -5.9614e-01 +1.9294e+00 +3.8490e+00 +2.3023e+00 -1.9880e+00 -6.6827e-01 -8.5969e-01 -4.6183e-01 -2.9847e-01 -7.3649e-01 +2.5235e-01 +2.4317e-02 -1.1969e+00 -4.5938e-01 -9.5329e-01 -2.5366e+00 +3.7299e+00
4794 +9.158325180e-03 +9.158325180e-03 -9.648084167e+01 -9.648084167e+01 -2.9695e+00 +1.6502e+00 +3.2049e+00 -5.9446e-01 +1.9330e+00 +3.8453e+00 +2.3036e+00 -1.9910e+00 -6.6726e-01 -8.5826e-01 -4.6215e-01 -2.9314e-01 -7.3927e-01 +2.5097e-01 +2.2925e-02 -1.1899e+00 -4.5466e-01 -9.5206e-01 -2.5417e+00 +3.7286e+00
4914 +6.007875713e-03 +6.007875713e-03 -9.648399212e+01 -9.648399212e+01 -2.9731e+00 +1.6526e+00 +3.2047e+00 -5.9438e-01 +1.9312e+00 +3.8418e+00 +2.3008e+00 -1.9893e+00 -6.7239e-01 -8.5259e-01 -4.6940e-01 -2.9495e-01 -7.4024e-01 +2.5021e-01 +2.1791e-02 -1.1873e+00 -4.5017e-01 -9.5381e-01 -2.5423e+00 +3.7258e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.043451766e+05 +3.043451766e+05 +3.053451766e+05 +3.053451766e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
2 +2.430596788e+05 +2.430596788e+05 +2.440596788e+05 +2.440596788e+05 +7.8405e-01 +8.3336e-01 +2.2275e-01 +1.0072e+00 +3.7290e-01 +8.8525e-02 +2.2903e-01 +7.3519e-01 +1.2855e+00 +1.2977e+00 -1.0148e-01 +9.9380e-01 +5.9293e-01 +1.5133e-01 +7.9823e-01 +6.0168e-01 +1.9086e-01 +1.0271e+00 +7.2453e-01 +1.2947e+00
42 +1.538216887e+05 +1.538216887e+05 +1.548216887e+05 +1.548216887e+05 +3.1304e-01 +9.3374e-01 +2.2747e-01 +1.4641e+00 +1.3790e+00 +2.8661e-01 -1.6902e-01 +2.3033e-02 +5.0313e-01 +1.2692e+00 -9.2909e-02 +5.1306e-01 +1.5667e+00 +2.5364e-01 +1.9567e+00 -2.6013e-01 +4.3851e-02 +1.0923e+00 +1.5139e+00 +1.2405e+00
76 +8.315340654e+04 +8.315340654e+04 +8.415340654e+04 +8.415340654e+04 -1.0257e+00 +1.4920e+00 +2.7626e-01 +1.1396e+00 +2.0687e+00 -5.9079e-01 -2.4765e-01 -8.6391e-01 +1.6100e-01 +1.6796e+00 -9.8869e-01 +4.8295e-01 +1.1359e+00 +5.3245e-01 +1.9911e+00 -2.2793e-01 -6.8245e-01 +1.6232e+00 +1.0361e+00 +1.3216e+00
107 +6.286268289e+04 +6.286268289e+04 +6.386268289e+04 +6.386268289e+04 +1.5010e-01 +1.7650e+00 +3.5362e-01 -1.4489e-01 +2.4575e+00 -5.2822e-01 -4.7074e-02 -1.4140e+00 +6.6230e-01 +1.5332e+00 -1.9832e+00 +4.5035e-01 +8.8336e-01 -2.8409e-01 +1.9935e+00 -2.2515e-01 -1.5418e-01 +1.2416e+00 +4.5446e-01 +9.3090e-01
112 +3.793271425e+04 +3.793271425e+04 +3.893271425e+04 +3.893271425e+04 -1.4571e-01 +8.5559e-01 +1.3515e+00 +2.8210e-01 +2.6850e+00 -5.1538e-01 +1.4696e-02 -1.5249e+00 +8.9697e-02 +1.4788e+00 -1.1799e+00 +1.0854e+00 +9.4644e-01 -6.1487e-01 +2.4695e+00 -3.7668e-01 -5.7504e-01 +8.0677e-01 +3.9499e-01 +1.5668e+00
126 +2.387301108e+04 +2.387301108e+04 +2.487301108e+04 +2.487301108e+04 -7.3831e-01 +1.4078e+00 +2.0869e+00 -5.5147e-01 +3.2389e+00 -8.0230e-01 +1.2745e-01 -7.9905e-01 +2.5358e-01 +2.3480e+00 -1.7605e+00 +1.5066e+00 +9.0227e-01 -9.6035e-01 +2.9991e+00 -2.6075e-01 -1.3360e+00 +1.7065e+00 +9.8615e-01 +8.9967e-01
129 +1.137402531e+04 +1.137402531e+04 +1.237402531e+04 +1.237402531e+04 -5.8176e-01 +1.1105e+00 +7.3212e-01 +2.9697e-01 +3.6737e+00 +8.6671e-02 -2.2287e-01 -1.8565e+00 -6.9788e-01 +1.2309e+00 -2.0856e+00 +6.9120e-01 +4.4808e-01 -1.1350e+00 +3.4218e+00 -6.6623e-02 -4.9557e-01 +2.5002e-01 -4.4133e-01 +1.5168e+00
143 +9.562680664e+03 +9.562680664e+03 +1.056268066e+04 +1.056268066e+04 -1.2998e+00 +6.9239e-01 +9.2898e-02 -2.7059e-02 +4.4439e+00 -1.3228e-01 +8.9708e-01 -4.6438e-01 -1.1052e+00 +2.0405e+00 -2.7587e+00 +1.3284e-01 +9.0491e-02 -1.3535e+00 +3.6091e+00 -1.3138e-01 -1.4742e+00 +1.5673e-01 -6.0809e-01 +3.3806e-02
159 +4.280692665e+03 +4.280692665e+03 +5.280692665e+03 +5.280692665e+03 +1.5617e-01 +2.1867e-01 +1.9076e+00 +5.5615e-01 +5.3943e+00 +1.0428e-01 +1.6198e-02 -1.8727e+00 -2.3872e+00 +3.8418e-01 -2.8844e+00 +1.3277e+00 -3.9235e-01 -1.3948e+00 +4.2012e+00 -1.1152e+00 -1.9569e+00 +7.8882e-01 -5.4465e-01 +1.8521e+00
166 +8.024409736e+02 +8.024409736e+02 +1.802440974e+03 +1.802440974e+03 -3.4570e-02 +4.9601e-02 +2.5397e+00 +2.0283e-01 +4.7864e+00 -2.3529e-01 +1.1555e-01 -1.9451e+00 -1.1900e+00 +8.1680e-01 -3.0239e+00 +4.0322e-01 +8.3964e-01 -2.3929e+00 +4.2413e+00 -5.8055e-02 -1.4950e+00 +1.0424e+00 -5.3556e-01 +1.5187e+00
179 +4.388628835e+02 +4.388628835e+02 +1.438862884e+03 +1.438862884e+03 -1.7618e+00 +4.5819e-01 +4.8309e-01 +2.5547e-01 +3.9751e+00 -7.5529e-01 +3.1853e-01 -2.2295e+00 -2.0391e+00 +7.0582e-01 -2.7301e+00 +1.7565e+00 +4.1011e-01 -2.1081e+00 +4.0513e+00 -4.8310e-02 -8.6978e-01 +1.8418e-01 -1.0752e+00 +2.2271e-01
182 +3.119586064e+02 +3.119586064e+02 +1.311958606e+03 +1.311958606e+03 -1.0480e+00 +3.8599e-02 +4.6053e-01 +1.3153e+00 +5.4654e+00 -6.5501e-01 +8.1050e-01 -1.6869e+00 -7.4046e-01 +2.0008e+00 -2.3872e+00 +9.1733e-02 +4.8574e-01 -1.7709e+00 +4.7760e+00 +1.0613e-01 -1.2547e+00 +2.7358e-01 -8.3758e-01 +1.1787e+00
387 +2.371781368e+02 +2.371781368e+02 +1.237178137e+03 +1.237178137e+03 +7.4535e-01 +1.5550e+00 +1.9800e+00 +2.1916e+00 +4.5416e+00 -1.5190e+00 +8.0661e-01 -1.9337e+00 -1.2948e+00 +1.7354e+00 -2.2616e+00 +2.4983e-01 +2.0620e-01 -1.8633e+00 +3.9545e+00 -2.7615e+00 -2.0833e+00 +1.9435e+00 -1.0201e-01 -4.6724e-01
